Chat,Time,ID,Text
773,103690076.5,Edgwired,horny sonsabitches
773,103690161.2,Not,see thats why the world is so violent
773,103690169.5,Not,because we aint out thar making LOVE
773,103690192.2,Edgwired,get down tonight
773,103690197,Not,u said it
773,103690203,Not,i miss ye
773,103690208.5,Not,when u can come ovr?
773,103690225.1,Edgwired,friday?
773,103690233,Not,is that good 4 u?
773,103690237.6,Edgwired,sure
773,103690238.8,Not,our usual
773,103690241.2,Edgwired,i ain't got shit to do'
773,103690241.5,Not,Friday!
773,103690243.6,Not,k
773,103690244.5,Edgwired,":,)"
773,103690246.4,Not,I gotta work
773,103690254.4,Not,but u can stay here while im goine
773,103690271.9,Edgwired,i hafta work too
773,103690277.5,Edgwired,we'll work it out'
773,103690277.7,Not,k Fri nite
773,103690279.5,Not,k
773,103690286.4,Not,lets mebbe go dancing agin
773,103690288.5,Not,";,)"
773,103690293.2,Edgwired,YES
773,103690294.3,Not,bump bump bump
773,103690297,Not,YES
773,103690307.4,Not,mebbe something a little smoother?
773,103690309.2,Not,";,)"
773,103690313.5,Edgwired,shonuff
773,103690317,Not,k
773,103690320.8,Not,gonna go to bed
773,103690326.3,Edgwired,ok my love
773,103690330.3,Edgwired,sleep WELL
773,103690332,Not,I LOVE YOU
773,103690335.6,Edgwired,I LOVE YOU TOO
773,103690341.3,Not,night night
773,103690347.9,Edgwired,g'night john boy'
773,103690355.9,Not,gnight horn boy!
773,103690359.2,Edgwired,heh
773,103690361.3,Not,LOL
773,103690367.7,Edgwired,:D
773,103690376.3,Not,heres to us gettin a piece!
773,103690379.4,Not,:P
773,103690386.4,Edgwired,CHEERS TO THAT
773,103690391.3,Not,YES!!!!!!!!
773,103690398.5,Not,bi bi and gay gay goo goo!
773,103690407.3,Edgwired,<smooch>
773,103690415.3,Not,<smack>
774,104082242.7,Edgwired,hi helloo
774,104082987.3,Not,hi!
774,104082990.5,Not,how is ye?
774,104083381.7,Not,Mikee?
774,104083384.3,Not,ya there?
774,104083386.8,Not,:-/
774,104083849.4,Edgwired,oh HI
774,104083856.4,Edgwired,i went down to have a little lunch
774,104083862.3,Edgwired,how are ya doin?
774,104083885.3,Not,oh I'm back solly'
774,104083891.2,Not,runnin
774,104083920.7,Edgwired,"ok, come find me when yer not as busy"
774,104083937.3,Not,gotta run soon
774,104083951,Not,kin ah talk you yew tonaaaght?
774,104083957.4,Edgwired,sure
774,104083962.8,Edgwired,lemme ask you something though
774,104083972.5,Edgwired,did your sinus thing clear up?
774,104084019.2,Not,nope stuffed
774,104084028.1,Edgwired,me too
774,104084042.2,Not,oh yeah?
774,104084044,Edgwired,i think i'll leave it for a few days before going to the doctor'
774,104084046.1,Edgwired,yeah
774,104084048.3,Edgwired,pretty bad
774,104084056.1,Not,mee too
774,104084060,Edgwired,could be just a cold
774,104084066.9,Not,mebbe we caught it from imri
774,104084070,Not,:P
774,104084075.1,Edgwired,HEh
774,104084076.7,Edgwired,drrrty
774,104084077,Not,and his peeps
774,104084086,Not,and wes!
774,104084091.1,Edgwired,poor Weston
774,104084096.6,Not,y?
774,104084099.2,Edgwired,"""I'm drunk""'"
774,104084104.6,Edgwired,he said that to me like 4 times
774,104084105,Not,i know
774,104084115.4,Not,:0
774,104084124.1,Edgwired,":,)"
774,104084127.5,Edgwired,ok
774,104084132.1,Edgwired,call me later if you feel like it
774,104084144.4,Not,I'm dowtown right now'
774,104084154.3,Not,going home then to school with the kiddies
774,104084163,Not,BUT I REAALY FEEL LIKE CRAWLING INTO BED
774,104084164.5,Not,UGH
774,104084179.5,Edgwired,maybe good idea?
774,104084186,Edgwired,my snot is yellow
774,104084188.4,Edgwired,not good
774,104084194.3,Not,mine is green
774,104084202.2,Edgwired,heh
774,104084208.7,Edgwired,we should paint with them
774,104084212.6,Not,and i cant breath from my nose
774,104084213.9,Edgwired,make a spring picture
774,104084215.2,Edgwired,I KNOW
774,104084215.8,Not,ugh
774,104084246.2,Edgwired,ask and see if you can do it
774,104084262.7,Edgwired,tell them you don't want to get your kids sick'
774,104084266.8,Not,what paint with snot?
774,104084270.1,Not,ask where?
774,104084270.3,Edgwired,YEAH
774,104084280.9,Not,oh skip work you mean
774,104084284.2,Edgwired,yeah
774,104084284.9,Not,nah
774,104084287.7,Not,its cool
774,104084292.8,Edgwired,ok
774,104084294,Not,"its monday, I don't teach anywho'"
774,104084297.8,Not,I just play
774,104084300.7,Edgwired,ahh
774,104084302.7,Not,I'll let the kids play'
774,104084305.4,Not,:D
774,104084308,Edgwired,":,)"
774,104084327.6,Not,k
774,104084330.2,Not,tty later
774,104084333.6,Not,goota go now
774,104084336.2,Edgwired,laters
774,104084336.2,Not,love ye
774,104084337.5,Edgwired,love you
775,104172659.5,Not,i am so broke!
775,104172663.5,Not,i hate it
775,104172665.7,Not,:P
775,104172667.5,Edgwired,stop!
775,104172670.4,Edgwired,you got a check!
775,104172672.1,Edgwired,member?
775,104172673.8,Not,i kno
775,104172683.2,Not,i wanted to put it in an ira
775,104172687,Not,all of it
775,104172690.6,Not,but now i need it
775,104172692.9,Not,some of it
775,104172695.3,Not,OH WELL
775,104172707,Edgwired,don't worry about it'
775,104172713.9,Not,thanks
775,104172724.4,Not,i just wanted to say hi lo
775,104172729.6,Not,how are ye feeling?
775,104172730.7,Edgwired,hallo
775,104172735.1,Edgwired,better
775,104172737.5,Edgwired,i went to doctor
775,104172743,Not,oh yeah?
775,104172748.2,Not,good 4 u!
775,104172751.4,Edgwired,yes
775,104172756.7,Edgwired,he hooked mama up
775,104172763.1,Not,OH GOOD suga
775,104172769.7,Edgwired,and you
775,104172770.5,Edgwired,?
775,104172773.6,Not,much better
775,104172781.7,Not,been eating fruits and veggies
775,104172785.8,Edgwired,yay
775,104172794.4,Edgwired,i'm working outside today'
775,104172801.9,Edgwired,my yard is beaUtiful
775,104172802.2,Not,oh i know so nice
775,104172805.6,Not,good
775,104172811.4,Not,I wish I could stay home
775,104172817.8,Not,but I gotta run errands
775,104172822.1,Not,gotta go to Penn
775,104172825,Not,dum dum dum
775,104172831.2,Not,and get a book
775,104172839.6,Not,so
775,104172847.9,Not,I will talk to ya
775,104172850.1,Not,later
775,104172851.7,Edgwired,oke
775,104172860.5,Not,just wanted to see how things were goin
775,104172861.7,Edgwired,love ya
775,104172865.5,Not,love you!
775,104172866.7,Edgwired,fanks
775,104172868.9,Edgwired,":,)"
775,104172869.8,Not,":,)"
775,104172872.4,Not,xoxox
775,104172876.4,Edgwired,<smooch>
775,104172882,Not,snot smooch
775,104172885.1,Not,bye bye
775,104172888.4,Edgwired,laters
776,104334509.1,Not,mikee
776,104334518.4,Not,I SLEPT FOR FOUR HOURS LAST NIGHT
776,104334527.9,Not,I FEEL LIKE A FREAKIN ZOMBIE
776,104334544.4,Not,i think i need to go swimming
776,104334545,Edgwired,whoa
776,104334554,Edgwired,how come sweet bean?
776,104334563.6,Not,my mind is racing with useless thoughts
776,104334572.6,Not,"mebbe caffeine, too?"
776,104334578.4,Edgwired,could be
776,104334584.3,Not,i dunno
776,104334591.6,Not,bolted awake at 2am
776,104334596.7,Not,haven't slept since'
776,104334602.2,Edgwired,hmmmm
776,104334606.4,Not,anywho
776,104334607.8,Not,sorry
776,104334617.9,Not,i shou;dn't start out like that'
776,104334621.6,Edgwired,LOL
776,104334622.7,Not,i'm sure ur busy'
776,104334623.6,Edgwired,no worries
776,104334628.3,Not,:P
776,104334632.4,Edgwired,":,)"
776,104334632.9,Not,solly
776,104334638.3,Not,how're ya doin?'
776,104334643.3,Not,do YOU sleep well?
776,104334649.5,Edgwired,crazy dreams again
776,104334655.5,Not,heh
776,104334664.2,Not,i think mebbe I don't need sleep'
776,104334670.6,Not,"hibernation over, ya think?"
776,104334676.2,Not,we should play all night
776,104334682.9,Edgwired,hmmm
776,104334688.4,Edgwired,oo
776,104334690.5,Edgwired,there's burciago'
776,104334702.2,Not,k
776,104334705.3,Edgwired,i'm fan of sleep'
776,104334706.6,Not,gotta go now
776,104334709.5,Not,mee too
776,104334722.4,Edgwired,are you ok?
776,104334729.5,Not,I am actually fine
776,104334735.9,Not,just annoyed by these thoughts
776,104334737.9,Not,:D
776,104334742.3,Not,swear fine
776,104334751.4,Not,I'll tty l8r'
776,104334762.3,Not,go do yo THANG
776,104334764.8,Not,shuga
776,104334770,Edgwired,ok lover
776,104334784.2,Edgwired,maybe go to the park today yeah?
776,104334792.9,Not,gonna do yoga
776,104334811.5,Edgwired,good
776,104334813.5,Edgwired,me too
776,104334846.8,Not,"k hasta la vista, mikee"
776,104334849.1,Not,love u
776,104334852.3,Edgwired,i love you too
776,104334854.6,Not,xo
776,104334856.8,Not,thanks
776,104334861.8,Edgwired,enjoy the day
776,104334901.2,Not,u too lover
777,104473475,Edgwired,meeeeeeeeeeeeeow
777,104473481.3,Not,heh
778,104513640.9,Not,Call Number:
779,104682069.9,Not,she loved the painting
779,104682078.3,Not,INbelieveable
779,104682226.3,Edgwired,OH yAY
779,104682234.4,Edgwired,how was the partee?
779,104682254.9,Not,LO?
779,104682258.6,Not,OH
779,104682264.3,Not,it was fun...rushed
779,104682277.3,Not,my sister and law doesn't know the meaning of sit and chill out'
779,104682281.5,Edgwired,AHHH
779,104682287.4,Edgwired,was she surprised?
779,104682309.2,Not,she was pissed
779,104682313.8,Not,but then she was okay
779,104682318.7,Edgwired,heh
779,104682323.4,Edgwired,just like you said
779,104682331.6,Not,when you're a child of abuse you don''t like surprises'
779,104682348.8,Edgwired,so how are ya doin?
779,104682354.2,Not,good
779,104682364.5,Not,waiting for this lady to show up for my audit
779,104682367.5,Not,long day today
779,104682369.8,Edgwired,riiight
779,104682374.3,Not,audit and site vist ugh
779,104682376.7,Edgwired,you're ready for it right?'
779,104682379.2,Not,HOW ARE U?
779,104682383.2,Not,yeah yeah ready
779,104682384.5,Edgwired,i'm GOOD'
779,104682389.9,Edgwired,doing laundry
779,104682410.8,Edgwired,i slept and read all day yesterday
779,104682435.8,Not,lucky bastard
779,104682443.7,Not,satanic verses?
779,104682446.8,Edgwired,YES
779,104682449.2,Edgwired,it's so GOOD'
779,104682452,Not,it is
779,104682462.1,Edgwired,i put it down though cuz i want to spread it out
779,104682462.3,Not,can't wait to give u midnights children'
779,104682465.7,Edgwired,HE
779,104682466.8,Not,right
779,104682469.5,Not,HEEE
779,104682472.8,Not,miss ya
779,104682475.6,Edgwired,i miss ya too
779,104682479.5,Edgwired,THANK YOU For this weekiend
779,104682479.7,Not,I had so much fun this weekend
779,104682482,Edgwired,LOL
779,104682485.3,Edgwired,so did I
779,104682491,Edgwired,we MADE something
779,104682560.8,Not,gotta go audit
780,104693906.4,Not,hi audit was ok
780,104693912.6,Edgwired,good!
780,104693925.1,Edgwired,it's over now?'
780,104693928.1,Not,yup
780,104693933.2,Not,I goofed a few things
780,104693941.4,Not,but nothng that can't be handled'
780,104693943.4,Edgwired,i bet it was nothing major
780,104693946.3,Not,no
780,104693955.4,Not,didn't get caught and the lady REALLY liked me'
780,104693963.8,Edgwired,oh yay!
780,104693971.9,Edgwired,that's the most important thing'
780,104693973,Not,how you doin?
780,104693977.8,Edgwired,i'm good'
780,104693980.1,Edgwired,s.o.s.
780,104693995.9,Not,sos?
780,104694000,Edgwired,same old shiza
780,104694001.5,Not,need help?
780,104694004.4,Not,HEH
780,104694010.4,Not,thats funneee
780,104694023.6,Edgwired,what you doin for rest of day?
780,104694052.5,Not,"site visit at 2:30, and then dunno"
780,104694056.5,Not,why?
780,104694060.6,Not,whacchu doin?
780,104694068.7,Edgwired,laundry and working
780,104694073.2,Edgwired,maybe a nap
780,104694078.4,Not,lucky bitch
780,104694100.3,Edgwired,depends on your p.o.v.
780,104694108.1,Not,right
780,104694118.5,Not,I just dont feel like doing all this paperwork
780,104694120.5,Not,:P
780,104694122.8,Edgwired,i have this dogwood tree outside my window that's amazing'
780,104694138,Edgwired,shred it
780,104694144.3,Edgwired,and tell them that your dog ate it
780,104694171.9,Not,they might say the same of my paycheck
780,104694176.9,Not,:D
780,104694183,Edgwired,haha
780,104694266.6,Not,ok babe
780,104694271.2,Not,I gots ta go
780,104694273.7,Edgwired,k
780,104694273.9,Not,!
780,104694276.9,Edgwired,enjoy your day
780,104694278.4,Not,xoxo
780,104694282.1,Edgwired,:*
780,104694285,Not,tty l8er
780,104694289,Not,u too
781,104897739.3,Not,hi lil quark
781,104897750.5,Edgwired,hi
781,104897767.4,Edgwired,how are ya?
781,104897775.5,Not,swamped...but great
781,104897778.7,Not,how is u?
781,104897782.5,Edgwired,good!
781,104897785.4,Edgwired,in bed
781,104897797.9,Edgwired,swamped with work?
781,104897803,Not,yup
781,104897806.3,Not,but its kool
781,104897813.1,Not,i am being bad in your name
781,104897819,Edgwired,ha
781,104897820.5,Edgwired,good
781,104897829.7,Not,no I AM REALLY DOING IT IN UR NAME
781,104897831.4,Not,:P
781,104897835.5,Edgwired,OH
781,104897840.7,Not,on your reflective
781,104897846.3,Edgwired,wait
781,104897847.4,Not,looking at profiles
781,104897854.3,Edgwired,what are you doing?
781,104897855.1,Not,not sending any messages
781,104897859.8,Not,reflective people
781,104897861.3,Edgwired,k
781,104897865,Not,:P
781,104897868,Edgwired,"you have to be careful, because i'm a moderator'"
781,104897873.3,Not,not writing anything dont worry
781,104897877.2,Not,ok
781,104897880.1,Not,ill get off
781,104897887,Not,just looking at wes profile
781,104897888.4,Not,";,)"
781,104897891.2,Edgwired,ha
781,104897893.1,Not,ha
781,104897950.8,Edgwired,you think maybe we should hang out with him again?
781,104897962.5,Not,ummm
781,104897965.1,Not,ummmmmm
781,104897967,Not,dunno
781,104897976,Not,:-[
781,104897994,Not,skirddd
781,104898003.1,Edgwired,Y
781,104898017.8,Edgwired,wes is a big ol softy
781,104898022.8,Not,little baby girl
781,104898029.7,Not,scared of new thands
781,104898030.6,Not,thangs
781,104898035.5,Not,:-/
781,104898041.1,Not,bsides
781,104898050.7,Not,"says here ""likes petite women"""
781,104898055.2,Not,that aint me shuga
781,104898059.3,Not,";,)"
781,104898065.1,Edgwired,ha
781,104898070.8,Edgwired,he likes little asian girls
781,104898074.6,Not,oh
781,104898078.8,Not,well the DEF aint me
781,104898080,Not,!
781,104898092.8,Edgwired,i don't think he ONLY likes little asian girls'
781,104898100.6,Not,hmmmm
781,104898106.6,Not,freakt
781,104898120,Edgwired,yup
781,104898141.9,Not,if i send him a message will u get in trouble
781,104898146.6,Not,i think its in ur name
781,104898150.7,Not,Qubittteee
781,104898152.8,Not,:P
781,104898159.9,Not,whew I am hoRMONAL
781,104898169.9,Edgwired,register a name for yourself
781,104898175.4,Not,um
781,104898176,Edgwired,he'll just get confused if it comes from me'
781,104898185.4,Not,"well I could put it for me, no?"
781,104898188.9,Not,"ok ok,"
781,104898192.2,Not,I'll register'
781,104898206.3,Not,but I am not promoting endless streams of electronic music
781,104898208.7,Not,:P
781,104898220.2,Edgwired,no one expects that?
781,104898222.9,Not,k
781,104898227.4,Not,how to do ?
781,104898235.2,Edgwired,first log out
781,104898236.2,Edgwired,then
781,104898238.3,Not,k
781,104898241.9,Edgwired,try to log back in
781,104898253.1,Edgwired,it should have a register link
781,104898266.3,Not,k
781,104898269,Not,hold
781,104898271.1,Not,please
781,104898274.7,Edgwired,LOL
781,104898318.5,Not,wha?
781,104898320.5,Not,LOL?
781,104898325.2,Edgwired,hold please
781,104898329.9,Edgwired,operator
781,104898338.6,Not,give me number nine!
781,104898350.3,Not,username
781,104898352.3,Not,hmmmm
781,104898358.8,Not,goldengirl?
781,104898361.8,Edgwired,roo'
781,104898365.6,Not,Roo?
781,104898367.5,Not,WHY
781,104898371.3,Edgwired,cuz
781,104898372.3,Not,my childhood nickname
781,104898378.4,Not,too cute...
781,104898392.6,Not,k
781,104898393.8,Edgwired,Morgaine La Fey
781,104898401.8,Not,LOL
781,104898404.1,Not,WHAT?
781,104898411.8,Not,oh fit of coughing
781,104898413.9,Not,ack!
781,104898420,Edgwired,hack!
781,104898431.7,Edgwired,How about
781,104898432.8,Edgwired,Maria
781,104898460.7,Not,I did roo
781,104898463.9,Not,how about
781,104898468.6,Not,Chihiro?
781,104898472.9,Edgwired,OooOoO
781,104898474.3,Edgwired,not bad
781,104898491.3,Not,MISTA AHARRRIS
781,104898495,Edgwired,LOL
781,104898495.3,Not,LIP MY STOCKING
781,104898498.5,Edgwired,prease
781,104898502,Not,LOL
781,104898505.6,Not,LOLOLOL
781,104898507.1,Edgwired,Let me GO MR HARRIS
781,104898512.3,Not,PREASE!
781,104898516.2,Edgwired,LOL
781,104898516.8,Not,WHAT?
781,104898521.2,Edgwired,best scene evar
781,104898523.3,Not,LIP THEM LIP THEM
781,104898528.1,Not,"thanks, sufer girl"
781,104898530.8,Not,EVAR?
781,104898533.3,Not,duh
781,104898537.1,Edgwired,Like Evar
781,104898540,Not,like duh
781,104898546.9,Not,um,,
781,104898555.2,Not,what is ICQ UIN,,
781,104898556.3,Not,?,,
781,104898563.9,Edgwired,ICQ is like AIM,,
781,104898564.6,Not,no have this Mr. AHARRIS,,
781,104898568.1,Not,I member,,
781,104898572.7,Not,no no have,,
781,104898578,Edgwired,don't need',,
781,104898772.4,Not,hold please operator,,
781,104898776.7,Not,prease,,
781,104898859.9,Not,interests:,,
781,104898869.2,Not,"huffing spray paint, worthy hip-hop music, jamaican riddims, indie films, fuzzy slippers, clean sheets, sneaker sales at half off, masturbating female pornography and silent lesbians- also hanging out with young people and trying to impart them with nuggets o' wisdom. (",)',);
781,104898894.9,Edgwired,ha,,
781,104898898.5,Not,wait,,
781,104898906.2,Not,I better put something about boys,,
781,104898916.4,Not,because they are REALLY going to think I am a dike,,
781,104898989.6,Not,wait
